1600.00,57.40
1700.00,60.60
1800.00,62.70
1900.00,66.60
2000.00,68.40
2100.00,70.90
2200.00,72.00
2300.00,74.00
2400.00,75.40
2500.00,77.60
2600.00,79.60
2700.00,81.20
2800.00,82.80
2900.00,84.80
3000.00,87.30
3100.00,89.70
3200.00,92.10
3300.00,93.90
3400.00,96.00
3500.00,98.40
3600.00,100.60
3700.00,102.00
3800.00,104.00
3900.00,106.40
4000.00,109.00
4100.00,110.80
4200.00,112.30
4300.00,116.10
4400.00,118.50
100.00, 9.90
200.00,11.80
300.00,13.70
400.00,16.10
500.00,17.90
600.00,20.00
700.00,21.70
800.00,23.70
900.00,25.60
1000.00,27.60
1100.00,28.60
1200.00,30.80
1300.00,32.80
1400.00,36.30
1500.00,39.20
1600.00,42.00
1700.00,44.50
1800.00,46.90
1900.00,49.20
2000.00,50.60
2100.00,52.10
2200.00,54.20
2300.00,56.80
2400.00,58.10
2500.00,59.40
2600.00,62.00
2700.00,64.30
2800.00,66.50
2900.00,68.50
3000.00,70.80
3100.00,73.80
3200.00,75.90
3300.00,78.00
3400.00,80.60
3500.00,83.40
3600.00,86.10
3700.00,88.60
3800.00,91.30
3900.00,94.50
4000.00,96.70
4100.00,99.50
4200.00,102.80
4300.00,106.10
4400.00,108.70
4500.00,111.10
4600.00,113.40
100.00,23.60
200.00,27.60
300.00,27.50
400.00,30.00
500.00,31.50
600.00,32.70
700.00,34.20
800.00,35.10
900.00,36.60
1000.00,38.10
1100.00,38.10
1200.00,39.20
1300.00,41.70
1400.00,43.50
1500.00,46.60
1600.00,48.20
1700.00,50.90
1800.00,53.20
1900.00,55.20
2000.00,56.20
2100.00,57.50
2200.00,58.90
2300.00,60.70
2400.00,61.80
2500.00,63.50
2600.00,65.40
2700.00,67.10
2800.00,69.00
2900.00,70.70
3000.00,72.30
3100.00,74.50
3200.00,76.80
3300.00,78.90
3400.00,80.10
3500.00,82.80
3600.00,84.60
3700.00,86.80
3800.00,88.90
3900.00,90.70
4000.00,93.00
4100.00,95.70
4200.00,97.60
4270.00,99.90
100.00,13.10
200.00,16.10
300.00,21.10
400.00,22.60
500.00,23.40
600.00,24.90
700.00,25.00
800.00,25.40
900.00,27.80
1000.00,29.80
1100.00,33.30
1200.00,35.00
1300.00,38.20
1400.00,41.20
1500.00,42.50
1600.00,44.40
1700.00,45.40
1800.00,46.60
1900.00,48.00
2000.00,50.00
2100.00,52.20
2200.00,54.30
2300.00,56.90
2400.00,58.50
2500.00,60.60
2600.00,62.30
2700.00,64.20
2800.00,66.20
2900.00,68.80
3000.00,70.80
3100.00,72.50
3200.00,74.80
3300.00,76.80
3400.00,79.40
3500.00,81.70
3600.00,83.70
3700.00,86.30
3800.00,88.30
3900.00,90.70
4000.00,93.10
4100.00,95.60
4200.00,97.80
4300.00,100.30
4400.00,103.00
4500.00,104.80
4600.00,107.00
4700.00,109.00
4800.00,111.20
4900.00,113.60
5000.00,116.20
5100.00,118.10
5200.00,122.00
5300.00,126.00
5400.00,128.90
100.00,19.10
200.00,19.60
300.00,22.20
400.00,23.80
500.00,24.80
600.00,26.80
700.00,27.80
800.00,27.70
900.00,31.10
1000.00,32.40
1100.00,36.00
1200.00,38.30
1300.00,41.10
1400.00,43.80
1500.00,45.50
1600.00,47.60
1700.00,49.20
1800.00,50.50
1900.00,52.20
2000.00,54.20
2100.00,56.20
2200.00,58.60
2300.00,60.90
2400.00,63.20
2500.00,65.00
2600.00,67.00
2700.00,68.60
2800.00,70.80
2900.00,72.60
3000.00,74.80
3100.00,77.00
3200.00,79.00
3300.00,81.40
3400.00,83.40
3500.00,86.10
3600.00,89.00
3700.00,91.10
3800.00,93.60
3900.00,96.20
4000.00,99.00
4100.00,101.30
4200.00,103.80
4300.00,106.20
4400.00,108.70
4500.00,111.20
4600.00,114.00
4700.00,116.40
4800.00,118.70
4900.00,121.40
5000.00,123.80
5100.00,126.90
5200.00,130.50
5300.00,133.40
5400.00,135.50
5500.00,138.50
5600.00,142.80
5650.00,144.40
100.00, 8.90
200.00,10.60
300.00,12.90
400.00,14.30
500.00,16.20
600.00,16.50
700.00,19.00
800.00,20.00
900.00,22.70
1000.00,25.40
1100.00,28.30
1200.00,30.30
1300.00,32.60
1400.00,34.60
1500.00,36.30
1600.00,37.50
1700.00,39.00
1800.00,41.30
1900.00,43.60
2000.00,45.80
2100.00,48.10
2200.00,50.40
2300.00,52.70
2400.00,54.50
2500.00,56.50
2600.00,58.40
2700.00,60.80
2800.00,63.20
2900.00,65.60
3000.00,68.40
3100.00,70.90
3200.00,73.50
3300.00,75.70
3400.00,78.50
3500.00,81.20
3600.00,83.90
3700.00,86.50
3800.00,89.20
3900.00,91.50
4000.00,94.00
4100.00,96.20
4200.00,98.60
4300.00,101.00
4400.00,104.00
4500.00,107.00
4600.00,108.90
4700.00,111.70
4800.00,115.40
100.00,10.80
200.00,12.80
300.00,15.40
400.00,17.10
500.00,17.80
600.00,19.60
700.00,22.00
800.00,24.00
900.00,25.60
1000.00,27.30
1100.00,29.00
1200.00,31.60
1300.00,33.20
1400.00,35.10
1500.00,37.50
1600.00,40.30
1700.00,42.40
1800.00,45.00
1900.00,46.90
2000.00,49.20
2100.00,51.40
2200.00,53.50
2300.00,55.30
2400.00,56.50
2500.00,59.30
2600.00,53.40
2700.00,56.50
2800.00,59.50
2900.00,71.00
3000.00,74.00
3100.00,76.10
3200.00,77.90
3300.00,84.80
3400.00,87.10
3500.00,89.20
3600.00,83.40
3700.00,86.30
3800.00,98.20
100.00,15.10
200.00,16.00
300.00,19.00
400.00,20.50
500.00,20.70
600.00,23.40
700.00,25.90
800.00,28.40
900.00,30.50
1000.00,24.00
1100.00,25.30
1200.00,27.50
1300.00,28.90
1400.00,30.40
1500.00,23.80
1600.00,26.00
1700.00,28.40
1800.00,30.70
1900.00,52.10
2000.00,54.90
2100.00,56.80
2200.00,59.80
2300.00,62.20
2400.00,64.40
2500.00,66.50
2600.00,68.40
2700.00,71.20
2800.00,73.20
2900.00,75.40
3000.00,76.60
3100.00,77.70
3200.00,79.80
3300.00,82.20
3400.00,84.40
3500.00,87.00
3600.00,89.30
3700.00,91.00
3800.00,91.80
3900.00,92.30
4000.00,95.20
4100.00,97.00
4200.00,98.10
4300.00,101.10
4380.00,102.10
100.00,14.80
200.00,16.50
300.00,19.40
400.00,20.40
500.00,21.40
600.00,23.60
700.00,26.40
800.00,28.70
900.00,32.20
1000.00,34.20
1100.00,36.20
1200.00,38.00
1300.00,39.20
1400.00,40.70
1500.00,42.70
1600.00,45.20
1700.00,47.90
1800.00,49.60
1900.00,52.00
2000.00,54.20
2100.00,56.60
2200.00,59.80
2300.00,62.40
2400.00,64.90
2500.00,67.90
2600.00,71.10
2700.00,73.70
100.00,14.50
200.00,20.40
300.00,23.60
400.00,25.80
500.00,24.70
600.00,28.00
700.00,30.90
800.00,33.60
900.00,36.80
1000.00,39.60
1100.00,41.10
1200.00,43.80
1300.00,44.80
1400.00,46.30
1500.00,48.60
1600.00,51.20
1700.00,53.60
1800.00,55.60
1900.00,58.20
2000.00,60.40
2100.00,63.30
2200.00,66.30
2300.00,69.20
2400.00,72.00
2500.00,74.70
2600.00,77.50
2700.00,80.20
2800.00,83.40
2900.00,86.30
3000.00,89.20
3100.00,92.60
3200.00,95.50
3300.00,98.40
100.00,10.00
200.00,14.70
300.00,15.50
400.00,17.70
500.00,18.40
600.00,21.70
700.00,25.50
800.00,29.20
900.00,33.10
1000.00,35.20
1100.00,36.90
1200.00,39.20
1300.00,40.00
1400.00,41.20
1500.00,43.60
1600.00,46.00
1700.00,48.60
1800.00,50.80
1900.00,52.90
2000.00,55.30
2100.00,57.40
2200.00,59.60
2300.00,62.10
2400.00,63.00
2500.00,62.90
2600.00,62.90
2700.00,62.60
2800.00,64.10
2900.00,66.20
3000.00,68.20
3100.00,71.20
3200.00,74.10
3300.00,78.30
3400.00,84.40
3500.00,91.20
3600.00,98.70
3700.00,103.20
3800.00,105.80
3900.00,107.00
4000.00,108.00
4100.00,108.60
4200.00,110.00
4300.00,111.30
4400.00,112.70
4500.00,114.00
4600.00,115.40
4700.00,117.00
4800.00,118.60
4900.00,120.10
5000.00,121.20
100.00,17.50
200.00,20.60
300.00,22.50
400.00,23.50
500.00,22.30
600.00,25.60
700.00,28.20
800.00,30.20
900.00,32.80
1000.00,34.30
1100.00,35.50
1200.00,38.50
1300.00,39.60
1400.00,40.40
1500.00,42.40
1600.00,44.80
1700.00,46.40
1800.00,49.10
1900.00,51.00
2000.00,52.70
2100.00,54.60
2200.00,56.40
2300.00,58.80
2400.00,61.70
2500.00,64.10
2600.00,65.80
2700.00,68.50
2800.00,70.70
2900.00,72.90
3000.00,74.50
3100.00,75.90
3150.00,77.00
100.00,13.70
200.00,16.40
300.00,18.70
400.00,20.50
500.00,21.20
600.00,22.60
700.00,24.80
800.00,28.30
900.00,31.20
1000.00,33.50
1100.00,35.70
1200.00,38.00
1300.00,39.60
1400.00,41.00
1500.00,42.90
1600.00,45.30
1700.00,47.90
1800.00,50.30
1900.00,52.20
2000.00,54.40
2100.00,56.90
2200.00,59.90
2300.00,62.30
2400.00,64.70
2500.00,67.00
2600.00,69.50
2700.00,72.10
2800.00,74.30
2900.00,76.60
3000.00,79.00
3100.00,81.30
3200.00,83.90
3300.00,86.40
3400.00,88.80
3500.00,90.90
3600.00,93.20
3700.00,96.10
3800.00,98.50
3900.00,101.10
4000.00,103.90
4100.00,108.60
4200.00,109.20
4300.00,110.80
4400.00,114.80
4500.00,118.40
100.00,22.50
200.00,24.40
300.00,27.80
400.00,29.30
500.00,30.80
600.00,29.70
700.00,32.20
800.00,34.60
900.00,36.00
1000.00,38.90
1100.00,41.10
1200.00,42.80
1300.00,46.00
1400.00,46.70
1500.00,48.60
1600.00,49.70
1700.00,51.40
1800.00,53.50
1900.00,55.40
2000.00,57.30
2100.00,59.10
2200.00,61.40
2300.00,63.30
2400.00,65.40
2500.00,67.10
2600.00,69.10
2700.00,71.00
2800.00,73.20
2900.00,75.60
3000.00,77.60
3100.00,80.10
3200.00,82.50
3300.00,84.70
3400.00,87.00
3500.00,89.90
3600.00,92.40
3680.00,94.30
100.00, 9.80
200.00,11.60
300.00,14.20
400.00,15.80
500.00,17.20
600.00,17.90
700.00,19.80
800.00,21.70
900.00,25.10
1000.00,27.40
1100.00,29.90
1200.00,32.50
1300.00,35.00
1400.00,36.70
1500.00,38.10
1600.00,40.10
1700.00,42.50
1800.00,44.40
1900.00,46.60
2000.00,49.10
2100.00,51.90
2200.00,54.00
2300.00,56.10
2400.00,58.40
2500.00,60.70
2600.00,63.60
2700.00,66.30
2800.00,69.00
2900.00,72.00
3000.00,74.70
3100.00,76.70
3200.00,79.90
3300.00,83.20
3390.00,85.20
100.00,18.50
200.00,20.00
300.00,21.50
400.00,24.60
500.00,27.50
600.00,27.20
700.00,30.00
800.00,31.00
900.00,33.60
1000.00,36.30
1100.00,38.80
1200.00,41.00
1300.00,42.70
1400.00,44.80
1500.00,46.20
1600.00,47.30
1700.00,49.20
1800.00,51.20
1900.00,54.90
2000.00,57.20
2100.00,59.30
2200.00,61.90
2300.00,64.10
2400.00,65.70
2500.00,67.90
2600.00,69.90
2700.00,72.10
2800.00,74.60
2900.00,77.20
3000.00,79.90
3100.00,81.90
3200.00,84.70
3300.00,87.10
3400.00,89.90
3480.00,91.60
100.00,18.50
200.00,19.50
300.00,21.50
400.00,24.00
500.00,25.20
600.00,27.10
700.00,28.70
800.00,30.30
900.00,32.50
1000.00,34.00
1100.00,34.00
1200.00,35.50
1300.00,37.30
1400.00,40.00
1500.00,43.00
1600.00,46.20
1700.00,49.30
1800.00,53.00
1900.00,55.00
2000.00,57.60
2100.00,59.50
2200.00,61.00
2300.00,62.70
2400.00,64.60
2500.00,67.00
2600.00,68.50
2700.00,69.70
2800.00,72.00
2900.00,75.30
3000.00,77.60
3100.00,80.00
3200.00,82.50
3300.00,85.60
3400.00,87.50
3500.00,90.40
3600.00,93.10
3700.00,95.70
3800.00,98.40
3900.00,101.00
4000.00,104.70
4100.00,106.30
4200.00,109.30
4300.00,112.20
4400.00,116.10
4500.00,118.00
4600.00,120.50
4700.00,123.50
4800.00,127.00
4900.00,130.20
5000.00,133.80
100.00,31.70
200.00,32.70
300.00,33.80
400.00,35.50
500.00,36.50
600.00,36.60
700.00,38.10
800.00,38.20
900.00,38.90
1000.00,39.70
1100.00,39.40
1200.00,39.30
1300.00,40.30
1400.00,41.90
1500.00,42.50
1600.00,43.90
1700.00,45.00
1800.00,46.80
1900.00,47.30
2000.00,47.50
2100.00,49.00
2200.00,50.40
2300.00,51.00
2400.00,51.20
2500.00,52.40
2600.00,54.00
2700.00,55.90
2800.00,55.30
100.00,11.60
200.00,12.80
300.00,14.00
400.00,16.00
500.00,18.10
600.00,20.00
700.00,22.00
800.00,23.80
900.00,25.70
1000.00,27.30
1100.00,28.70
1200.00,30.50
1300.00,32.80
1400.00,37.40
1500.00,40.10
1600.00,43.80
1700.00,46.70
1800.00,49.20
1900.00,51.60
2000.00,53.20
2100.00,54.60
2200.00,56.30
2300.00,58.60
2400.00,60.00
2500.00,62.20
2600.00,64.70
2700.00,67.20
2800.00,69.50
2900.00,71.80
3000.00,74.10
3100.00,76.50
3200.00,79.10
3300.00,81.90
3400.00,84.10
3500.00,86.80
3600.00,89.40
3700.00,92.00
3800.00,95.00
3900.00,98.40
4000.00,102.60
4100.00,105.60
4200.00,108.30
4280.00,110.20
100.00,16.00
200.00,17.50
300.00,19.50
400.00,22.00
500.00,24.00
600.00,25.50
700.00,26.50
800.00,27.80
900.00,29.00
1000.00,30.00
1100.00,35.00
1200.00,37.20
1300.00,40.00
1400.00,42.00
1500.00,45.00
1600.00,47.00
1700.00,48.50
1800.00,50.00
1900.00,52.50
2000.00,54.00
