200.00,18.10
300.00,19.40
400.00,21.80
500.00,23.60
600.00,25.20
700.00,27.20
800.00,29.20
900.00,30.80
1000.00,32.80
1100.00,34.00
1200.00,35.50
1300.00,37.30
1400.00,39.60
1500.00,42.30
1600.00,45.50
1700.00,48.60
1800.00,51.00
1900.00,53.30
2000.00,55.80
2100.00,57.50
2200.00,58.90
2300.00,60.50
2400.00,62.60
2500.00,64.80
2600.00,66.10
2700.00,67.50
2800.00,69.80
2900.00,71.80
3000.00,73.70
3100.00,76.00
3200.00,77.80
3300.00,80.00
3400.00,82.40
3500.00,84.70
3600.00,86.60
3700.00,88.50
3800.00,91.10
3900.00,93.70
4000.00,95.90
4100.00,98.20
4200.00,101.40
4300.00,104.10
4400.00,106.70
4500.00,109.60
4600.00,112.20
4700.00,115.60
4800.00,118.50
4900.00,121.80
5000.00,124.10
5100.00,127.10
5200.00,131.10
5300.00,133.60
5400.00,136.10
5500.00,139.30
100.00,13.80
200.00,15.00
300.00,19.20
400.00,21.00
500.00,22.00
600.00,24.10
700.00,25.40
800.00,25.90
900.00,27.70
1000.00,30.10
1100.00,33.50
1200.00,36.20
1300.00,37.90
1400.00,40.90
1500.00,43.10
1600.00,45.40
1700.00,46.50
1800.00,48.30
1900.00,50.80
2000.00,52.80
2100.00,54.90
2200.00,57.50
2300.00,60.00
2400.00,62.20
2500.00,64.30
2600.00,66.50
2700.00,69.10
2800.00,71.00
2900.00,73.30
3000.00,76.00
3100.00,78.20
3200.00,80.80
3300.00,83.20
3400.00,85.20
3500.00,86.60
3600.00,88.50
3700.00,90.80
3800.00,93.20
3900.00,94.40
100.00,10.90
200.00,13.60
300.00,15.70
400.00,17.70
500.00,18.80
600.00,20.30
700.00,22.30
800.00,23.00
900.00,24.40
1000.00,22.20
1100.00,31.30
1200.00,34.00
1300.00,36.40
1400.00,39.20
1500.00,41.20
1600.00,45.40
1700.00,45.00
1800.00,47.00
1900.00,49.90
2000.00,52.50
2100.00,54.70
2200.00,57.20
2300.00,60.00
2400.00,62.50
2500.00,64.80
2600.00,67.30
2700.00,69.80
2800.00,72.00
2900.00,75.60
3000.00,78.00
3100.00,82.00
3200.00,85.50
3300.00,88.80
3400.00,92.30
3500.00,96.00
3600.00,99.10
100.00, 6.50
200.00, 7.60
300.00, 8.50
400.00, 9.80
500.00,11.10
600.00,12.40
700.00,14.20
800.00,15.70
900.00,16.50
1000.00,20.30
1100.00,23.40
1200.00,26.70
1300.00,30.30
1400.00,33.40
1500.00,36.30
1600.00,38.60
1700.00,40.60
1800.00,42.40
1900.00,45.30
2000.00,48.20
2100.00,51.30
2200.00,54.20
2300.00,56.70
2400.00,59.90
2500.00,63.00
2600.00,66.30
2700.00,70.10
2800.00,73.00
2900.00,76.10
3000.00,79.00
3100.00,82.30
3200.00,87.00
3300.00,89.80
3400.00,92.70
3500.00,96.00
3600.00,97.70
3700.00,103.30
3770.00,105.40
100.00, 9.00
200.00,10.40
300.00,12.20
400.00,14.30
500.00,16.20
600.00,17.40
700.00,19.00
800.00,21.20
900.00,22.50
1000.00,24.80
1100.00,28.20
1200.00,37.10
1300.00,33.80
1400.00,36.30
1500.00,39.00
1600.00,42.10
1700.00,43.20
1800.00,45.00
1900.00,47.70
2000.00,50.00
2100.00,53.00
2200.00,55.70
2300.00,58.20
2400.00,60.30
2500.00,63.20
2600.00,66.20
2700.00,68.60
2800.00,71.30
2900.00,78.20
3000.00,78.10
3100.00,81.40
3200.00,85.30
3300.00,88.30
3400.00,91.00
3500.00,94.90
3600.00,98.20
100.00,17.00
200.00,19.30
300.00,20.00
400.00,22.00
500.00,23.70
600.00,25.00
700.00,26.40
800.00,28.00
900.00,29.20
1000.00,31.00
1100.00,33.80
1200.00,36.10
1300.00,38.40
1400.00,40.70
1500.00,42.70
1600.00,44.50
1700.00,45.80
1800.00,47.50
1900.00,49.70
2000.00,51.80
2100.00,53.50
2200.00,55.80
2300.00,57.60
2400.00,59.80
2500.00,62.30
2600.00,64.40
2700.00,66.80
2800.00,69.30
2900.00,71.10
3000.00,73.50
3100.00,75.90
3200.00,79.00
3300.00,82.40
3400.00,85.00
3500.00,88.40
3600.00,91.50
3700.00,94.00
3800.00,97.30
100.00, 8.00
200.00,10.70
300.00,12.00
400.00,14.20
500.00,16.00
600.00,17.10
700.00,19.20
800.00,20.20
900.00,22.00
1000.00,24.40
1100.00,28.00
1200.00,30.70
1300.00,33.30
1400.00,36.60
1500.00,38.40
1600.00,40.40
1700.00,41.80
1800.00,43.60
1900.00,46.40
2000.00,48.00
2100.00,50.70
2200.00,53.00
2300.00,55.30
2400.00,58.80
2500.00,61.00
2600.00,63.30
2700.00,66.70
2800.00,69.00
2900.00,72.00
3000.00,75.00
3100.00,77.80
3200.00,80.60
3300.00,83.80
3400.00,87.40
3500.00,90.50
3600.00,94.40
3700.00,98.40
3800.00,101.40
3900.00,104.80
100.00,17.00
200.00,19.00
300.00,21.00
400.00,23.00
500.00,25.00
600.00,26.00
700.00,28.00
800.00,29.00
900.00,31.00
1000.00,33.00
1100.00,36.00
1200.00,38.00
1300.00,41.00
1400.00,42.00
1500.00,44.00
1600.00,46.00
1700.00,47.00
1800.00,49.00
1900.00,51.00
2000.00,54.00
2100.00,56.00
2200.00,58.00
2300.00,60.00
2400.00,61.00
100.00,10.50
200.00,13.60
300.00,15.20
400.00,17.80
500.00,19.20
600.00,20.20
700.00,22.20
800.00,23.00
900.00,24.20
1000.00,27.40
1100.00,31.30
1200.00,34.00
1300.00,36.50
1400.00,39.20
1500.00,41.20
1600.00,43.00
1700.00,44.90
1800.00,47.00
1900.00,49.80
2000.00,52.60
2100.00,54.70
2200.00,57.00
2300.00,60.20
2400.00,62.40
2500.00,64.80
2600.00,67.40
2700.00,70.00
2800.00,72.60
2900.00,75.50
3000.00,78.50
3100.00,82.00
3200.00,85.50
3300.00,88.80
3400.00,92.50
3500.00,96.00
3600.00,99.20
100.00,15.80
200.00,16.80
300.00,19.90
400.00,21.00
500.00,22.40
600.00,24.20
700.00,26.00
800.00,27.40
900.00,29.30
1000.00,30.20
1100.00,31.30
1200.00,33.00
1300.00,35.10
1400.00,36.70
1500.00,40.10
1600.00,42.40
1700.00,45.40
1800.00,47.50
1900.00,49.20
2000.00,51.20
2100.00,52.60
2200.00,53.80
2300.00,55.20
2400.00,56.80
2500.00,58.50
2600.00,59.60
2700.00,60.70
2800.00,62.90
2900.00,65.10
3000.00,67.00
3100.00,68.80
3200.00,70.80
3300.00,72.60
3400.00,74.90
3500.00,77.20
3600.00,79.30
3700.00,81.20
3800.00,82.90
3900.00,85.20
4000.00,87.60
4100.00,89.80
4200.00,91.60
4300.00,93.70
4400.00,95.80
4500.00,98.30
4600.00,100.70
4700.00,102.80
4800.00,105.00
4900.00,107.20
5000.00,109.20
5100.00,111.70
5200.00,114.30
100.00, 5.70
200.00, 8.30
300.00,11.20
400.00,12.90
500.00,15.20
600.00,17.30
700.00,19.40
800.00,21.20
900.00,23.50
1000.00,24.30
1100.00,26.00
1200.00,28.60
1300.00,30.90
1400.00,33.90
1500.00,37.80
1600.00,41.30
1700.00,45.00
1800.00,47.80
1900.00,50.20
2000.00,52.70
2100.00,54.40
2200.00,56.00
2300.00,57.90
2400.00,59.90
2500.00,62.10
2600.00,63.60
2700.00,66.50
2800.00,68.90
2900.00,71.10
3000.00,74.00
3100.00,76.10
3200.00,78.70
3300.00,81.60
3400.00,84.80
3500.00,87.50
3600.00,90.00
3700.00,92.40
3800.00,94.70
3900.00,98.10
4000.00,101.10
4100.00,103.60
4200.00,106.50
4300.00,109.40
4400.00,112.60
4500.00,115.60
4600.00,117.90
4700.00,120.60
4800.00,123.10
4900.00,125.80
5000.00,129.30
5100.00,131.90
5200.00,135.70
5300.00,138.60
5400.00,141.90
5500.00,145.70
5600.00,148.60
5700.00,151.30
5800.00,153.10
5900.00,155.40
100.00,13.20
200.00,20.00
300.00,22.50
400.00,24.50
500.00,26.20
600.00,28.00
700.00,29.90
800.00,31.10
900.00,32.90
1000.00,33.40
1100.00,34.90
1200.00,36.80
1300.00,39.20
1400.00,41.80
1500.00,45.00
1600.00,48.10
1700.00,51.10
1800.00,53.60
1900.00,55.30
2000.00,57.50
2100.00,59.00
2200.00,60.30
2300.00,62.10
2400.00,63.90
2500.00,65.80
2600.00,67.40
2700.00,68.60
2800.00,70.80
2900.00,73.40
3000.00,75.50
3100.00,77.80
3200.00,80.30
3300.00,82.20
3400.00,85.00
3500.00,88.10
3600.00,90.80
3730.00,93.80
100.00,17.00
200.00,19.40
300.00,22.90
400.00,24.30
500.00,26.00
600.00,27.70
700.00,29.60
800.00,30.50
900.00,32.80
1000.00,31.10
1100.00,33.90
1200.00,36.10
1300.00,38.70
1400.00,41.30
1500.00,44.20
1600.00,47.40
1700.00,50.50
1800.00,52.50
1900.00,54.50
2000.00,55.80
2100.00,57.20
2200.00,58.70
2300.00,60.50
2400.00,62.30
2500.00,63.40
2600.00,65.60
2700.00,68.00
2800.00,70.40
2900.00,72.30
3000.00, 4.10
3100.00,76.10
3200.00,78.20
3300.00,80.30
3400.00,82.50
3500.00,85.10
3600.00,88.10
3700.00,90.10
3800.00,92.20
3900.00,94.50
4000.00,97.80
4100.00,100.50
4200.00,102.50
4300.00,104.80
4400.00,106.50
4500.00,110.00
4600.00,112.60
4700.00,115.00
4800.00,117.00
4900.00,119.00
5000.00,121.60
5100.00,124.10
5200.00,126.80
5300.00,130.50
5400.00,134.50
5500.00,139.00
100.00,15.60
200.00,16.50
300.00,20.80
400.00,22.70
500.00,24.40
600.00,25.80
700.00,27.40
800.00,28.80
900.00,29.80
1000.00,31.00
1100.00,33.30
1200.00,36.00
1300.00,39.20
1400.00,41.80
1500.00,44.20
1600.00,46.30
1700.00,48.50
1800.00,50.60
1900.00,51.90
2000.00,53.50
2100.00,55.90
2200.00,57.80
2300.00,60.00
2400.00,62.30
2500.00,64.50
2600.00,66.70
2700.00,68.90
2800.00,70.80
2900.00,72.50
3000.00,75.10
3100.00,77.10
3200.00,79.40
3300.00,82.00
3400.00,85.10
3500.00,87.00
3600.00,90.30
3700.00,92.80
3800.00,95.30
3900.00,98.20
4000.00,101.00
4100.00,103.70
4200.00,106.30
4300.00,109.50
4400.00,113.00
4500.00,115.80
4600.00,118.80
4700.00,122.40
4800.00,125.60
100.00,21.70
200.00,25.10
300.00,25.00
400.00,28.00
500.00,28.90
600.00,30.70
700.00,31.70
800.00,32.50
900.00,33.70
1000.00,34.60
1100.00,34.70
1200.00,36.70
1300.00,37.90
1400.00,41.00
1500.00,43.60
1600.00,45.60
1700.00,47.20
1800.00,49.30
1900.00,51.20
2000.00,51.70
2100.00,52.80
2200.00,54.10
2300.00,55.70
2400.00,56.70
2500.00,58.40
2600.00,60.10
2700.00,61.80
2800.00,63.30
2900.00,64.90
3000.00,66.50
3100.00,68.20
3200.00,69.70
3300.00,71.20
3400.00,73.00
3500.00,74.70
100.00,17.10
200.00,19.20
300.00,20.70
400.00,22.80
500.00,23.90
600.00,25.90
700.00,27.20
800.00,28.40
900.00,30.40
1000.00,30.90
1100.00,32.10
1200.00,34.40
1300.00,36.50
1400.00,39.90
1500.00,42.20
1600.00,44.90
1700.00,47.50
1800.00,49.80
1900.00,51.90
2000.00,53.40
2100.00,54.70
2200.00,56.50
2300.00,58.30
2400.00,60.20
2500.00,62.70
2600.00,64.90
2700.00,67.30
2800.00,69.20
2900.00,71.50
3000.00,74.00
100.00,15.60
200.00,17.30
300.00,18.50
400.00,20.80
500.00,22.70
600.00,24.80
700.00,26.80
800.00,28.40
900.00,30.40
1000.00,31.60
1100.00,32.80
1200.00,34.80
1300.00,37.00
1400.00,40.90
1500.00,43.80
1600.00,47.30
1700.00,50.00
1800.00,52.40
1900.00,54.70
2000.00,55.90
2100.00,57.20
2200.00,60.40
2300.00,62.80
2400.00,63.70
2500.00,65.80
2600.00,68.20
2700.00,70.50
2800.00,72.30
2900.00,75.10
3000.00,77.50
3100.00,79.70
3200.00,82.20
3300.00,85.00
3400.00,87.60
3500.00,89.50
3600.00,92.60
3700.00,95.20
3800.00,97.70
3900.00,100.20
4000.00,103.60
4100.00,106.80
4200.00,109.80
100.00,24.80
200.00,28.60
300.00,27.40
400.00,30.30
500.00,31.40
600.00,32.80
700.00,33.90
800.00,34.80
900.00,36.10
1000.00,37.20
1100.00,37.50
1200.00,39.10
1300.00,41.30
1400.00,43.90
1500.00,47.00
1600.00,49.20
1700.00,51.50
1800.00,53.40
1900.00,55.80
2000.00,56.90
2100.00,58.00
2200.00,59.20
2300.00,61.30
2400.00,62.80
2500.00,64.70
2600.00,66.40
2700.00,68.40
2800.00,70.10
2900.00,71.80
3000.00,74.20
3100.00,75.60
3200.00,77.10
3300.00,79.30
100.00,15.20
200.00,17.30
300.00,19.20
400.00,22.30
500.00,23.20
600.00,24.60
700.00,26.10
800.00,27.40
900.00,28.70
1000.00,29.80
1100.00,30.50
1200.00,32.80
1300.00,34.50
1400.00,37.60
1500.00,40.10
1600.00,43.50
1700.00,46.10
1800.00,48.00
1900.00,49.80
2000.00,51.10
2100.00,52.20
2200.00,53.50
2300.00,55.70
2400.00,57.00
2500.00,58.60
2600.00,60.40
100.00,11.40
200.00,13.20
300.00,15.30
400.00,16.30
500.00,17.70
600.00,19.70
